25210.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25220.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25230.0, {'GS_cluster_357187_359543': -0.008928572}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25240.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25250.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25260.0, {'GS_cluster_357187_359543': -0.058035713}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25270.0, {'GS_cluster_357187_359543': -0.026785715}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25280.0, {'GS_cluster_357187_359543': -0.08035714}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25290.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
25300.0, {'GS_cluster_357187_359543': -0.13839285}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 6}, 
25310.0, {'GS_cluster_357187_359543': -0.04910714}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25320.0, {'GS_cluster_357187_359543': -0.12946428}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25330.0, {'GS_cluster_357187_359543': -0.04464286}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25340.0, {'GS_cluster_357187_359543': -0.1875}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 10}, 
25350.0, {'GS_cluster_357187_359543': -0.17857143}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
25360.0, {'GS_cluster_357187_359543': -0.07589286}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25370.0, {'GS_cluster_357187_359543': -0.22321428}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 4}, 
25380.0, {'GS_cluster_357187_359543': -0.013392857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25390.0, {'GS_cluster_357187_359543': -0.084821425}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25400.0, {'GS_cluster_357187_359543': -0.28125}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 6}, 
25410.0, {'GS_cluster_357187_359543': -0.035714287}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25420.0, {'GS_cluster_357187_359543': -0.13392857}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 6}, 
25430.0, {'GS_cluster_357187_359543': -0.125}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25440.0, {'GS_cluster_357187_359543': -0.23214285}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
25450.0, {'GS_cluster_357187_359543': -0.1875}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 8}, 
25460.0, {'GS_cluster_357187_359543': -0.23660715}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
25470.0, {'GS_cluster_357187_359543': -0.09821428}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25480.0, {'GS_cluster_357187_359543': -0.04017857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25490.0, {'GS_cluster_357187_359543': -0.0625}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 4}, 
25500.0, {'GS_cluster_357187_359543': -0.29017857}, {'GS_cluster_357187_359543': 6}, {'GS_cluster_357187_359543': 7}, 
25510.0, {'GS_cluster_357187_359543': -0.29464287}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 6}, 
25520.0, {'GS_cluster_357187_359543': -0.3392857}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 9}, 
25530.0, {'GS_cluster_357187_359543': -0.12946428}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
25540.0, {'GS_cluster_357187_359543': -0.24107143}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 6}, 
25550.0, {'GS_cluster_357187_359543': -0.125}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 6}, 
25560.0, {'GS_cluster_357187_359543': -0.084821425}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25570.0, {'GS_cluster_357187_359543': -0.21875}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 5}, 
25580.0, {'GS_cluster_357187_359543': -0.26339287}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 10}, 
25590.0, {'GS_cluster_357187_359543': -0.33035713}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 5}, 
25600.0, {'GS_cluster_357187_359543': -0.40625}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 8}, 
25610.0, {'GS_cluster_357187_359543': -0.24107143}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 9}, 
25620.0, {'GS_cluster_357187_359543': -0.36160713}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 10}, 
25630.0, {'GS_cluster_357187_359543': -0.70535713}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 12}, 
25640.0, {'GS_cluster_357187_359543': -1.2901785}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 23}, 
25650.0, {'GS_cluster_357187_359543': -1.1964285}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 20}, 
25660.0, {'GS_cluster_357187_359543': -1.1383928}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 11}, 
25670.0, {'GS_cluster_357187_359543': -1.1919643}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 19}, 
25680.0, {'GS_cluster_357187_359543': -0.82589287}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 15}, 
25690.0, {'GS_cluster_357187_359543': -0.70535713}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 14}, 
25700.0, {'GS_cluster_357187_359543': -1.1383928}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 18}, 
25710.0, {'GS_cluster_357187_359543': -1.0982143}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 13}, 
25720.0, {'GS_cluster_357187_359543': -1.1205357}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 13}, 
25730.0, {'GS_cluster_357187_359543': -1.0223215}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 18}, 
25740.0, {'GS_cluster_357187_359543': -1.1651785}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 14}, 
25750.0, {'GS_cluster_357187_359543': -1.4821428}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 13}, 
25760.0, {'GS_cluster_357187_359543': -2.1785715}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 17}, 
25770.0, {'GS_cluster_357187_359543': -1.4642857}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 13}, 
25780.0, {'GS_cluster_357187_359543': -1.5669643}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 17}, 
25790.0, {'GS_cluster_357187_359543': -1.1830357}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 15}, 
25800.0, {'GS_cluster_357187_359543': -1.3883928}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 22}, 
25810.0, {'GS_cluster_357187_359543': -1.3616072}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 20}, 
25820.0, {'GS_cluster_357187_359543': -1.6116072}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 15}, 
25830.0, {'GS_cluster_357187_359543': -2.3660715}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 22}, 
25840.0, {'GS_cluster_357187_359543': -3.075893}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 19}, 
25850.0, {'GS_cluster_357187_359543': -3.799107}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 19}, 
25860.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 19}, 
25870.0, {'GS_cluster_357187_359543': -4.0}, {'GS_cluster_357187_359543': 9}, {'GS_cluster_357187_359543': 19}, 
25880.0, {'GS_cluster_357187_359543': -3.732143}, {'GS_cluster_357187_359543': 6}, {'GS_cluster_357187_359543': 12}, 
25890.0, {'GS_cluster_357187_359543': -0.5625}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25900.0, {'GS_cluster_357187_359543': -0.06696428}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 3}, 
25910.0, {'GS_cluster_357187_359543': -0.08928572}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25920.0, {'GS_cluster_357187_359543': -0.13392857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
25930.0, {'GS_cluster_357187_359543': -0.22321428}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25940.0, {'GS_cluster_357187_359543': -0.3125}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25950.0, {'GS_cluster_357187_359543': -0.4017857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
25960.0, {'GS_cluster_357187_359543': -0.04910714}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
25970.0, {'GS_cluster_357187_359543': -0.02232143}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 2}, 
25980.0, {'GS_cluster_357187_359543': -0.23660715}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 8}, 
25990.0, {'GS_cluster_357187_359543': -0.48660713}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 9}, 
26000.0, {'GS_cluster_357187_359543': -0.4419643}, {'GS_cluster_357187_359543': 7}, {'GS_cluster_357187_359543': 10}, 
26010.0, {'GS_cluster_357187_359543': -0.32589287}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 9}, 
26020.0, {'GS_cluster_357187_359543': -0.18303572}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
26030.0, {'GS_cluster_357187_359543': -0.32589287}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
26040.0, {'GS_cluster_357187_359543': -0.06696428}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
26050.0, {'GS_cluster_357187_359543': -0.06696428}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 4}, 
26060.0, {'GS_cluster_357187_359543': -0.116071425}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 5}, 
26070.0, {'GS_cluster_357187_359543': -0.16071428}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 6}, 
26080.0, {'GS_cluster_357187_359543': -0.33035713}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 5}, 
26090.0, {'GS_cluster_357187_359543': -0.3392857}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
26100.0, {'GS_cluster_357187_359543': -0.38392857}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 5}, 
26110.0, {'GS_cluster_357187_359543': -0.53571427}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 8}, 
26120.0, {'GS_cluster_357187_359543': -0.38839287}, {'GS_cluster_357187_359543': 5}, {'GS_cluster_357187_359543': 8}, 
26130.0, {'GS_cluster_357187_359543': -0.25}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 4}, 
26140.0, {'GS_cluster_357187_359543': -0.22767857}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 4}, 
26150.0, {'GS_cluster_357187_359543': -0.12053572}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
26160.0, {'GS_cluster_357187_359543': -0.20982143}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 3}, 
26170.0, {'GS_cluster_357187_359543': -0.04464286}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 3}, 
26180.0, {'GS_cluster_357187_359543': -0.26339287}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
26190.0, {'GS_cluster_357187_359543': -0.19196428}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 4}, 
26200.0, {'GS_cluster_357187_359543': -0.21428572}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 6}, 
26210.0, {'GS_cluster_357187_359543': -0.09821428}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
26220.0, {'GS_cluster_357187_359543': -0.19642857}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
26230.0, {'GS_cluster_357187_359543': -0.017857144}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
26240.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
26250.0, {'GS_cluster_357187_359543': -0.04017857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
26260.0, {'GS_cluster_357187_359543': -0.22767857}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 6}, 
26270.0, {'GS_cluster_357187_359543': -0.03125}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
26280.0, {'GS_cluster_357187_359543': -0.04464286}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
26290.0, {'GS_cluster_357187_359543': -0.16517857}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 4}, 
26300.0, {'GS_cluster_357187_359543': -0.035714287}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 2}, 
26310.0, {'GS_cluster_357187_359543': -0.12946428}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 5}, 
26320.0, {'GS_cluster_357187_359543': -0.4642857}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 10}, 
26330.0, {'GS_cluster_357187_359543': -0.6875}, {'GS_cluster_357187_359543': 4}, {'GS_cluster_357187_359543': 7}, 
26340.0, {'GS_cluster_357187_359543': -0.27232143}, {'GS_cluster_357187_359543': 3}, {'GS_cluster_357187_359543': 8}, 
26350.0, {'GS_cluster_357187_359543': -0.22321428}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
26360.0, {'GS_cluster_357187_359543': -0.35714287}, {'GS_cluster_357187_359543': 2}, {'GS_cluster_357187_359543': 3}, 
26370.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
26380.0, {'GS_cluster_357187_359543': 0.0}, {'GS_cluster_357187_359543': 0}, {'GS_cluster_357187_359543': 0}, 
26390.0, {'GS_cluster_357187_359543': -0.04017857}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 1}, 
26400.0, {'GS_cluster_357187_359543': -0.058035713}, {'GS_cluster_357187_359543': 1}, {'GS_cluster_357187_359543': 3}, 
